,ORDER_ID,PRICE,SIZE,BUY_SELL_FLAG,TYPE,ask_price_1,ask_size_1,bid_price_1,bid_size_1,MID_PRICE,SPREAD,ORDER_VOLUME_IMBALANCE,VWAP
2019-06-28 10:32:24.415876397,444,1007.18,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:32:26.416120087,493,1009.68,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:32:32.931119891,437,995.35,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:32:33.931598025,494,1001.22,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:32:55.649318879,495,1001.97,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:06.416310914,496,990.36,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:34.916371735,339,996.45,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:35.916564850,497,1004.78,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:37.743264597,489,1015.7,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:39.743818455,498,1010.51,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:41.065014482,484,1008.94,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:33:43.065202267,499,1018.38,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:06.519235283,370,1003.29,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:08.519364619,500,1009.59,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:26.843063022,186,991.04,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:27.843683837,501,983.7,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:35.587448395,310,1003.61,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:36.100129189,475,1009.9,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:36.586726162,502,990.62,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:34:37.102033272,503,993.53,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:04.337391077,362,988.21,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:05.337508543,504,987.3,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:19.323017587,485,997.07,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:21.323187132,505,988.99,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:27.868673459,401,1007.33,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:29.875153724,506,996.89,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:42.843688268,479,995.99,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:43.843905271,507,1004.26,100,False,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:49.001836781,477,996.46,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:35:50.002231191,508,991.3,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:36:08.729815138,458,1021.61,100,False,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:36:10.729981387,509,982.53,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:36:15.097794365,405,997.3,100,True,ORDER_CANCELLED,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:36:16.092763702,510,996.08,100,True,LIMIT_ORDER,99981.0,100.0,99769.0,100.0,998.75,2.12,0.5,1000.3007843137254
2019-06-28 10:36:41.642401145,511,999.81,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.3007843137254
2019-06-28 10:36:41.642401145,511,999.81,100,True,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2960194174757
2019-06-28 10:36:41.642401145,469,999.81,100,False,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:42.874094441,429,989.73,100,True,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:44.815170274,455,996.69,100,True,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:44.874239340,512,1004.17,100,False,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:46.815354245,513,1007.86,100,False,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:51.811295066,456,1013.69,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:36:53.811422263,514,992.32,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:02.488430466,374,1003.02,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:03.488429991,515,977.58,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:08.928379380,340,1006.33,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:09.928614859,516,993.29,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:10.363759441,351,995.77,100,True,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2913461538461
2019-06-28 10:37:12.363914798,517,999.74,100,False,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:32.657237417,419,1002.91,100,False,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:34.657491081,518,992.69,100,True,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:35.928884575,463,995.04,100,True,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:37.822645312,326,992.99,100,True,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:37.929513503,519,995.04,100,True,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:39.827949068,520,983.62,100,True,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:40.802355367,472,992.06,100,True,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:42.808663691,521,1008.89,100,False,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:43.192589131,450,993.17,100,True,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:44.192907088,522,1000.93,100,False,LIMIT_ORDER,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:44.596838660,44,1011.58,100,False,ORDER_CANCELLED,99974.0,100.0,99769.0,100.0,998.715,2.05,0.5,1000.2913461538461
2019-06-28 10:37:46.597369674,517,999.74,100,False,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2860952380952
2019-06-28 10:37:46.597369674,523,999.74,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2860952380952
2019-06-28 10:37:46.597369674,523,999.74,100,True,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:37:51.172885436,436,1003.22,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:37:53.173379049,524,1002.81,100,False,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:37:56.923097631,522,1000.93,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:37:57.921899185,525,1001.08,100,False,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:37:59.079837077,446,995.94,100,True,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2809433962265
2019-06-28 10:38:01.081441673,526,999.85,100,False,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:09.090297662,330,991.76,100,True,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:11.090527048,527,1003.98,100,False,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:18.064920912,435,1011.11,100,False,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:19.065064029,528,1006.47,100,False,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:58.564368708,451,1002.97,100,False,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:38:59.564033141,529,992.75,100,True,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:39:16.106588148,79,1006.73,100,False,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:39:18.106760155,530,996.63,100,True,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:40:01.712111319,232,1016.43,100,False,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:40:02.711896862,531,998.56,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:13.922144874,270,993.9,100,True,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:14.829753762,530,996.63,100,True,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:15.923373952,532,1010.8,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:16.829941442,533,1007.59,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:19.671197403,534,1003.54,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:20.459609385,535,1002.39,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:22.893822075,536,999.7,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:35.086413551,537,1006.57,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:43.550378327,538,990.79,100,True,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:44.449079571,490,1014.16,100,False,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:46.449229506,539,1007.7,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:49.226166001,524,1002.81,100,False,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:40:50.234263616,540,1002.46,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:17.482298780,507,1004.26,100,False,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:19.483098219,541,1004.55,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:22.628628552,379,996.6,100,True,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:24.628781681,542,1004.53,100,False,LIMIT_ORDER,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:25.410902904,531,998.56,100,False,ORDER_CANCELLED,99856.0,100.0,99769.0,100.0,998.125,0.87,0.5,1000.2809433962265
2019-06-28 10:41:27.410983934,543,983.64,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:38.796253841,319,994.34,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:40.796396729,544,1008.03,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:41.918137008,461,992.1,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:42.929799261,545,1002.18,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:52.232301061,487,1007.05,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:41:54.236886372,546,989.12,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:06.245630327,547,1007.97,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:11.082079535,535,1002.39,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:13.082474514,548,1004.74,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:15.379026213,545,1002.18,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:17.379689087,549,992.22,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:19.025284765,389,996.22,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:20.026252269,550,1006.82,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:30.693766117,514,992.32,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:32.693940066,551,991.7,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:42.139070698,518,992.69,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:44.139252814,552,992.87,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:53.548731347,544,1008.03,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:54.466513473,470,986.59,100,True,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:55.570338948,553,1012.02,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:42:56.466659720,554,1013.08,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:06.815940276,406,1009.68,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:08.816073702,555,1009.71,100,False,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:19.144689118,548,1004.74,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:21.144925758,556,990.19,100,True,LIMIT_ORDER,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:27.062808099,400,1008.72,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:27.442281780,536,999.7,100,False,ORDER_CANCELLED,99970.0,100.0,99769.0,100.0,998.695,2.01,0.5,1000.2809433962265
2019-06-28 10:43:29.062906993,557,995.94,100,True,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:43:29.442353814,558,992.89,100,True,LIMIT_ORDER,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:43:31.748177519,391,996.9,100,True,ORDER_CANCELLED,99985.0,100.0,99769.0,100.0,998.77,2.16,0.5,1000.2809433962265
2019-06-28 10:43:33.748772564,559,999.85,100,True,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.2769158878505
2019-06-28 10:43:33.748772564,526,999.85,100,False,ORDER_EXECUTED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.272962962963
2019-06-28 10:43:33.748772564,559,999.85,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.272962962963
2019-06-28 10:43:36.270469199,412,996.45,100,True,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.272962962963
2019-06-28 10:43:36.618996670,521,1008.89,100,False,ORDER_CANCELLED,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.272962962963
2019-06-28 10:43:38.270915816,560,997.61,100,True,LIMIT_ORDER,100087.0,100.0,99769.0,100.0,999.28,3.18,0.5,1000.272962962963
2019-06-28 10:43:38.619285663,561,998.25,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:49.379489367,480,991.7,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:49.522297034,562,1006.4,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:51.379666508,563,1009.07,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:55.092781183,564,994.8,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:56.126426086,520,983.62,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:43:57.164335476,565,987.33,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:15.496164183,540,1002.46,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:17.496797806,566,1002.2,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:20.602337313,179,1006.96,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:22.602521595,567,991.08,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:23.387689183,459,991.62,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:24.387195319,568,1008.49,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:26.752242154,495,1001.97,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:28.752479870,569,996.67,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:42.120355920,560,997.61,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:44.121453541,570,1004.96,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:46.975006866,464,1002.49,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:48.975136199,571,990.61,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:53.739876547,515,977.58,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:44:55.740056679,572,994.89,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:45:02.767712491,573,996.65,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:45:32.264048307,554,1013.08,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:45:34.264401177,574,1005.72,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:45:41.930856697,471,987.92,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:45:43.931068607,575,987.85,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:02.064635165,500,1009.59,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:02.117265992,566,1002.2,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:03.064903125,576,989.83,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:04.117466039,577,998.13,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:13.881920940,543,983.64,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:14.882052610,578,995.27,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:15.874647288,534,1003.54,100,False,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:16.874579258,579,1013.7,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:40.811756860,580,1007.85,100,False,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:43.275538066,558,992.89,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:45.275665323,581,994.61,100,True,LIMIT_ORDER,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:53.857869498,557,995.94,100,True,ORDER_CANCELLED,100087.0,100.0,99825.0,100.0,999.56,2.62,0.5,1000.272962962963
2019-06-28 10:46:54.867623974,582,1000.87,100,True,ORDER_EXECUTED,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2784403669725
2019-06-28 10:46:54.867623974,482,1000.87,100,False,ORDER_EXECUTED,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2838181818182
2019-06-28 10:46:54.867623974,582,1000.87,100,True,LIMIT_ORDER,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2838181818182
2019-06-28 10:46:56.310205912,567,991.08,100,True,ORDER_CANCELLED,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2838181818182
2019-06-28 10:46:57.298596606,583,992.11,100,True,LIMIT_ORDER,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2838181818182
2019-06-28 10:47:01.451137062,550,1006.82,100,False,ORDER_CANCELLED,100108.0,100.0,99825.0,100.0,999.665,2.83,0.5,1000.2838181818182
